Rank,Location,Population,Year,Changes,Area,Population density,Foizi,Date,Source
0.6277056277056277,0.2287581699346405,0.7434497816593886,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.6363636363636364,0.937908496732026,0.6812227074235807,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.6406926406926406,0.8267973856209151,0.6735807860262009,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.645021645021645,0.823529411764706,0.6462882096069869,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.6493506493506493,0.5915032679738562,0.6342794759825328,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.6536796536796536,0.8366013071895425,0.5796943231441047,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.658008658008658,0.1699346405228758,0.5786026200873362,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.6666666666666666,0.7026143790849674,0.574235807860262,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.670995670995671,0.0294117647058823,0.5633187772925764,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.6753246753246753,0.8725490196078431,0.5567685589519651,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.6796536796536796,0.8431372549019608,0.5545851528384279,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.683982683982684,0.1339869281045751,0.5174672489082969,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.6883116883116883,0.0098039215686274,0.5163755458515283,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.6926406926406926,0.4477124183006536,0.5131004366812226,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.696969696969697,0.5849673202614379,0.5120087336244541,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.7012987012987013,0.6928104575163399,0.4279475982532751,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.7056277056277056,0.0032679738562091,0.4137554585152838,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.7142857142857143,0.9575163398692812,0.4028384279475982,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.7186147186147186,0.6013071895424836,0.4017467248908297,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.7229437229437229,0.9673202614379084,0.3919213973799126,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.7272727272727273,0.934640522875817,0.3897379912663755,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.7316017316017316,0.4084967320261438,0.3820960698689956,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.7359307359307359,0.7254901960784313,0.3788209606986899,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.7402597402597403,0.8660130718954249,0.3755458515283842,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.7445887445887446,0.7843137254901961,0.3733624454148471,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.7489177489177489,0.5163398692810458,0.3679039301310043,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.7532467532467533,0.6437908496732027,0.3646288209606986,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.7619047619047619,0.326797385620915,0.2925764192139737,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.7662337662337663,0.8398692810457516,0.2903930131004367,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.7705627705627706,0.0424836601307189,0.2893013100436681,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.7748917748917749,0.5882352941176471,0.2882096069868995,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.7792207792207793,0.5065359477124183,0.2718340611353712,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.7835497835497836,0.9901960784313726,0.2543668122270742,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.7878787878787878,0.4444444444444445,0.2467248908296943,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.7922077922077922,0.8594771241830066,0.2412663755458515,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.7965367965367965,0.4281045751633987,0.2270742358078602,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8008658008658008,0.6045751633986929,0.2248908296943231,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8095238095238095,0.130718954248366,0.2216157205240174,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8138528138528138,0.1568627450980392,0.2172489082969432,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8181818181818182,0.2483660130718954,0.1703056768558951,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8225108225108225,0.3562091503267974,0.1670305676855895,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8268398268398268,0.1274509803921568,0.1626637554585152,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8311688311688312,0.1209150326797385,0.1495633187772925,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8354978354978355,0.9967320261437908,0.1353711790393013,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8398268398268398,0.1993464052287581,0.1299126637554585,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8441558441558441,0.5228758169934641,0.0993449781659388,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8484848484848485,0.3333333333333333,0.0960698689956331,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8571428571428571,0.2745098039215686,0.084061135371179,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8614718614718615,0.5130718954248367,0.0829694323144104,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8658008658008658,0.0718954248366013,0.0818777292576419,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8701298701298701,0.218954248366013,0.0796943231441048,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8744588744588745,0.0751633986928104,0.0775109170305676,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8787878787878788,0.0196078431372549,0.0753275109170305,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8831168831168831,0.3888888888888889,0.074235807860262,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8874458874458875,0.6241830065359477,0.0698689956331877,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8917748917748918,0.7058823529411765,0.0687772925764192,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.8961038961038961,0.7875816993464052,0.9901746724890828,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.9047619047619048,0.9117647058823528,0.9814410480349344,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.9090909090909092,0.9934640522875816,0.9803493449781658,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.9134199134199136,0.8529411764705883,0.933406113537118,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.9177489177489178,0.2418300653594771,0.9301310043668122,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.922077922077922,0.1470588235294117,0.9279475982532752,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.9264069264069263,0.0947712418300653,0.9203056768558951,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.9307359307359307,0.0522875816993464,0.9192139737991266,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.935064935064935,0.1176470588235294,0.8842794759825328,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.9393939393939394,0.0555555555555555,0.8820960698689956,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.9437229437229436,0.3627450980392157,0.8733624454148471,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.9523809523809524,0.8562091503267975,0.8679039301310043,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.9567099567099568,0.8202614379084967,0.8668122270742358,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.961038961038961,0.7320261437908497,0.8646288209606986,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.9653679653679652,0.3856209150326797,0.861353711790393,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.9696969696969696,0.3725490196078431,0.8045851528384279,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.974025974025974,0.869281045751634,0.7925764192139737,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.9783549783549784,0.0816993464052287,0.7893013100436681,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.9826839826839828,0.3758169934640523,0.7882096069868996,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.987012987012987,0.2549019607843137,0.7805676855895196,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.9913419913419912,0.1241830065359477,0.7751091703056768,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.0086580086580086,0.4215686274509804,0.7281659388646288,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.0129870129870129,0.6895424836601307,0.7183406113537117,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.0173160173160173,0.4640522875816993,0.715065502183406,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.0216450216450216,0.8104575163398693,0.7041484716157205,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.0259740259740259,0.2320261437908496,0.7008733624454148,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.0303030303030303,0.8006535947712419,0.6932314410480349,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.0346320346320346,0.2908496732026144,0.6910480349344977,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.0389610389610389,0.4803921568627451,0.6899563318777292,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.0432900432900432,1.0,0.6877729257641921,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.0476190476190476,0.8921568627450981,0.6866812227074236,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.0562770562770562,0.4411764705882353,0.6244541484716157,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.0606060606060606,0.6862745098039216,0.6222707423580786,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.0649350649350649,0.6209150326797386,0.6179039301310043,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.0692640692640692,0.4607843137254902,0.6168122270742358,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.0735930735930736,0.9183006535947712,0.6124454148471615,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.0779220779220779,0.6568627450980392,0.6091703056768558,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.0822510822510822,0.565359477124183,0.6048034934497817,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.0865800865800865,0.196078431372549,0.5971615720524017,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.0909090909090909,0.803921568627451,0.5949781659388645,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.0952380952380952,0.261437908496732,0.5927947598253275,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.1038961038961039,0.7124183006535948,0.5087336244541485,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.1082251082251082,0.1013071895424836,0.5043668122270742,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.1125541125541125,0.6176470588235294,0.5032751091703056,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.1168831168831168,0.411764705882353,0.5021834061135371,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.1212121212121212,0.1895424836601307,0.4978165938864629,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.1255411255411255,0.4869281045751634,0.4934497816593886,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.1298701298701298,0.4705882352941176,0.4912663755458515,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.1341991341991342,0.1437908496732026,0.4858078602620087,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.1385281385281385,0.0065359477124183,0.482532751091703,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.1428571428571428,0.0326797385620915,0.4770742358078602,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.1515151515151515,0.954248366013072,0.4759825327510917,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.1558441558441558,0.477124183006536,0.4661572052401746,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.1601731601731601,0.6797385620915033,0.4650655021834061,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.1645021645021645,0.7222222222222222,0.3427947598253275,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.1688311688311688,0.6830065359477124,0.3395196506550218,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.1731601731601731,0.5392156862745098,0.334061135371179,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.1774891774891775,0.4313725490196078,0.3329694323144104,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.1818181818181818,0.5718954248366013,0.3307860262008733,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.1861471861471861,0.6666666666666667,0.3275109170305676,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.1904761904761904,0.4673202614379085,0.324235807860262,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.1991341991341991,0.9411764705882352,0.3220524017467249,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.2034632034632034,0.088235294117647,0.3133187772925764,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.2077922077922078,0.4738562091503268,0.3100436681222707,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.2121212121212121,0.5032679738562091,0.3034934497816594,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.2164502164502164,0.4575163398692811,0.0655021834061135,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.2207792207792207,0.8137254901960784,0.0633187772925764,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.2251082251082251,0.5947712418300654,0.056768558951965,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.2294372294372294,0.1045751633986928,0.0436681222707423,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.2337662337662337,0.2647058823529412,0.0393013100436681,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.238095238095238,0.8823529411764706,0.0305676855895196,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.2467532467532467,0.3660130718954248,0.0207423580786026,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.2554112554112554,0.3169934640522875,0.0131004366812227,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.2510822510822511,0.542483660130719,0.0109170305676855,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.2597402597402597,0.9084967320261438,0.009825327510917,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.264069264069264,0.8496732026143791,0.0054585152838427,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.2683982683982684,0.2450980392156863,0.9967248908296944,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.2727272727272727,0.2875816993464052,0.9465065502183404,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.277056277056277,0.2091503267973856,0.8984716157205239,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.2813852813852814,0.7156862745098039,0.8951965065502183,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.2857142857142857,0.738562091503268,0.8875545851528384,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.2943722943722944,0.369281045751634,0.8569868995633187,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.2987012987012987,0.0620915032679738,0.8220524017467249,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.303030303030303,0.1732026143790849,0.7631004366812226,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.3073593073593073,0.2581699346405229,0.6746724890829694,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.3116883116883117,0.8169934640522876,0.6692139737991266,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.316017316017316,0.2352941176470588,0.6615720524017467,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.3203463203463203,0.5,0.6506550218340611,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.3246753246753247,0.4901960784313726,0.6495633187772926,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.329004329004329,0.8464052287581699,0.648471615720524,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.3333333333333333,0.3464052287581699,0.6419213973799126,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.341991341991342,0.5359477124183006,0.6375545851528384,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.3463203463203463,0.1372549019607843,0.6288209606986899,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.3506493506493506,0.5261437908496732,0.5807860262008734,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.354978354978355,0.1143790849673202,0.5414847161572052,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
0.3593073593073593,0.5196078431372549,0.5141921397379913,0.0,0.0779750969585629,0.0,0.0100006603844011,0.5384615384615385,0.1923076923076923,0.7974683544303797
